start.station.id,end.station.name,dia.llegada,mes.llegada,año.llegada,Numero.viajes
3205,Paulus Hook,30,9,2020,2
3205,Pershing Field,6,9,2019,1
3205,Pershing Field,16,9,2019,1
3205,Riverview Park,1,10,2020,1
3205,Riverview Park,5,9,2020,1
3205,Riverview Park,11,9,2020,1
3205,Sip Ave,2,10,2020,1
3205,Sip Ave,16,9,2020,1
3205,Sip Ave,17,9,2019,1
3205,Sip Ave,21,9,2020,1
3205,Sip Ave,24,9,2019,1
3205,Sip Ave,26,9,2020,2
3205,Union St,3,9,2019,1
3205,Union St,19,9,2019,1
3205,Union St,29,9,2019,1
3205,Van Vorst Park,1,9,2019,1
3205,Van Vorst Park,1,9,2020,1
3205,Van Vorst Park,2,9,2020,1
3205,Van Vorst Park,2,10,2020,1
3205,Van Vorst Park,3,9,2020,2
3205,Van Vorst Park,3,10,2020,2
3205,Van Vorst Park,5,9,2019,1
3205,Van Vorst Park,5,10,2020,2
3205,Van Vorst Park,6,9,2020,1
3205,Van Vorst Park,7,9,2020,2
3205,Van Vorst Park,7,10,2020,1
3205,Van Vorst Park,9,9,2019,1
3205,Van Vorst Park,9,9,2020,1
3205,Van Vorst Park,10,9,2019,1
3205,Van Vorst Park,10,9,2020,1
3205,Van Vorst Park,12,9,2020,2
3205,Van Vorst Park,13,9,2019,1
3205,Van Vorst Park,13,9,2020,1
3205,Van Vorst Park,16,9,2019,1
3205,Van Vorst Park,17,9,2020,1
3205,Van Vorst Park,19,9,2019,1
3205,Van Vorst Park,19,9,2020,2
3205,Van Vorst Park,20,9,2019,2
3205,Van Vorst Park,20,9,2020,1
3205,Van Vorst Park,21,9,2020,2
3205,Van Vorst Park,22,9,2019,2
3205,Van Vorst Park,22,9,2020,2
3205,Van Vorst Park,26,9,2020,5
3205,Van Vorst Park,29,9,2019,1
3205,Warren St,1,9,2019,2
3205,Warren St,1,9,2020,1
3205,Warren St,1,10,2020,1
3205,Warren St,2,9,2019,2
3205,Warren St,2,9,2020,2
3205,Warren St,2,10,2020,1
3205,Warren St,3,9,2020,1
3205,Warren St,4,9,2020,1
3205,Warren St,4,10,2020,1
3205,Warren St,5,9,2019,1
3205,Warren St,5,10,2020,5
3205,Warren St,6,9,2019,1
3205,Warren St,6,10,2020,2
3205,Warren St,7,9,2020,1
3205,Warren St,8,9,2019,2
3205,Warren St,8,9,2020,1
3205,Warren St,9,9,2020,1
3205,Warren St,10,9,2020,1
3205,Warren St,11,10,2020,1
3205,Warren St,12,9,2019,2
3205,Warren St,12,9,2020,6
3205,Warren St,13,9,2020,1
3205,Warren St,14,9,2020,1
3205,Warren St,15,9,2019,1
3205,Warren St,15,9,2020,1
3205,Warren St,16,9,2019,1
3205,Warren St,17,9,2020,1
3205,Warren St,18,9,2020,1
3205,Warren St,19,9,2020,1
3205,Warren St,20,9,2020,1
3205,Warren St,21,9,2019,2
3205,Warren St,22,9,2020,1
3205,Warren St,23,9,2019,2
3205,Warren St,24,9,2019,2
3205,Warren St,25,9,2019,1
3205,Warren St,25,9,2020,1
3205,Warren St,27,9,2019,1
3205,Warren St,28,9,2019,1
3205,Warren St,28,9,2020,1
3205,Warren St,29,9,2019,3
3205,Warren St,29,9,2020,3
3205,Warren St,30,9,2020,3
3205,Washington St,1,9,2019,2
3205,Washington St,1,9,2020,2
3205,Washington St,2,9,2020,2
3205,Washington St,4,9,2020,7
3205,Washington St,5,9,2020,6
3205,Washington St,5,10,2020,2
3205,Washington St,6,9,2020,3
3205,Washington St,8,9,2020,2
3205,Washington St,9,9,2020,3
3205,Washington St,10,9,2020,1
3205,Washington St,10,10,2020,3
3205,Washington St,11,9,2020,1
3205,Washington St,12,9,2020,1
3205,Washington St,13,9,2019,1
3205,Washington St,13,9,2020,1
3205,Washington St,15,9,2019,7
3205,Washington St,15,9,2020,2
3205,Washington St,16,9,2020,1
3205,Washington St,18,9,2019,1
3205,Washington St,22,9,2019,1
3205,Washington St,24,9,2019,1
3205,Washington St,24,9,2020,2
3205,Washington St,27,9,2020,3
3205,York St,1,9,2019,1
3205,York St,1,9,2020,1
3205,York St,4,9,2019,1
3205,York St,5,9,2020,1
3205,York St,6,9,2020,2
3205,York St,7,9,2020,1
3205,York St,12,9,2020,1
3205,York St,13,9,2020,1
3205,York St,14,9,2019,3
3205,York St,14,9,2020,2
3205,York St,17,9,2020,1
3205,York St,19,9,2020,1
3205,York St,20,9,2020,2
3205,York St,21,9,2020,1
3205,York St,22,9,2020,1
3205,York St,23,9,2019,1
3205,York St,23,9,2020,1
3205,York St,27,9,2020,1
3205,York St,29,9,2019,3
3205,York St,30,9,2019,1
3206,5 Corners Library,1,9,2020,1
3206,5 Corners Library,3,9,2020,1
3206,5 Corners Library,4,9,2019,2
3206,5 Corners Library,6,10,2020,1
3206,5 Corners Library,7,10,2020,1
3206,5 Corners Library,9,9,2020,1
3206,5 Corners Library,10,10,2020,1
3206,5 Corners Library,14,9,2020,1
3206,5 Corners Library,16,9,2020,1
3206,5 Corners Library,17,9,2020,1
3206,5 Corners Library,21,9,2019,1
3206,5 Corners Library,23,9,2020,1
3206,5 Corners Library,27,9,2020,1
3206,5 Corners Library,30,9,2020,1
3206,Astor Place,6,10,2020,1
3206,Astor Place,12,10,2020,1
3206,Astor Place,15,9,2019,1
3206,Astor Place,16,9,2020,1
3206,Astor Place,25,9,2020,1
3206,Astor Place,26,9,2019,1
3206,Baldwin at Montgomery,1,9,2020,2
3206,Baldwin at Montgomery,1,10,2020,1
3206,Baldwin at Montgomery,3,9,2019,1
3206,Baldwin at Montgomery,3,9,2020,1
3206,Baldwin at Montgomery,4,10,2020,1
3206,Baldwin at Montgomery,7,9,2020,1
3206,Baldwin at Montgomery,8,9,2020,2
3206,Baldwin at Montgomery,10,9,2019,1
3206,Baldwin at Montgomery,10,9,2020,1
3206,Baldwin at Montgomery,11,9,2020,3
3206,Baldwin at Montgomery,12,9,2020,1
3206,Baldwin at Montgomery,13,9,2020,1
3206,Baldwin at Montgomery,14,9,2020,2
3206,Baldwin at Montgomery,15,9,2020,1
3206,Baldwin at Montgomery,16,9,2020,2
3206,Baldwin at Montgomery,18,9,2019,2
3206,Baldwin at Montgomery,20,9,2019,2
3206,Baldwin at Montgomery,22,9,2020,2
3206,Baldwin at Montgomery,23,9,2019,1
3206,Baldwin at Montgomery,24,9,2019,1
3206,Baldwin at Montgomery,25,9,2020,1
3206,Baldwin at Montgomery,28,9,2020,1
3206,Bergen Ave,6,9,2020,1
3206,Bergen Ave,9,10,2020,1
3206,Bergen Ave,11,9,2020,1
3206,Bergen Ave,14,9,2020,2
3206,Bergen Ave,19,9,2020,2
3206,Brunswick & 6th,1,9,2019,2
3206,Brunswick & 6th,1,10,2020,1
3206,Brunswick & 6th,2,9,2020,1
3206,Brunswick & 6th,2,10,2020,1
3206,Brunswick & 6th,3,9,2020,1
3206,Brunswick & 6th,5,9,2019,1
3206,Brunswick & 6th,6,9,2019,1
3206,Brunswick & 6th,6,10,2020,1
3206,Brunswick & 6th,7,10,2020,1
3206,Brunswick & 6th,8,9,2020,1
3206,Brunswick & 6th,9,9,2020,1
3206,Brunswick & 6th,10,9,2019,1
3206,Brunswick & 6th,10,9,2020,1
3206,Brunswick & 6th,12,9,2019,1
3206,Brunswick & 6th,16,9,2020,2
3206,Brunswick & 6th,17,9,2019,1
3206,Brunswick & 6th,17,9,2020,1
3206,Brunswick & 6th,18,9,2019,1
3206,Brunswick & 6th,18,9,2020,1
3206,Brunswick & 6th,19,9,2019,1
3206,Brunswick & 6th,19,9,2020,1
3206,Brunswick & 6th,26,9,2019,2
3206,Brunswick & 6th,30,9,2020,1
3206,Brunswick St,4,10,2020,1
3206,Brunswick St,7,9,2019,1
3206,Brunswick St,8,9,2020,1
3206,Brunswick St,8,10,2020,1
3206,Brunswick St,9,9,2019,1
3206,Brunswick St,9,10,2020,1
3206,Brunswick St,11,9,2019,2
3206,Brunswick St,12,9,2019,1
3206,Brunswick St,12,9,2020,1
3206,Brunswick St,13,9,2020,3
3206,Brunswick St,14,9,2020,2
3206,Brunswick St,15,9,2020,1
3206,Brunswick St,17,9,2020,2
3206,Brunswick St,19,9,2020,1
3206,Brunswick St,20,9,2020,1
3206,Brunswick St,21,9,2019,3
3206,Brunswick St,23,9,2020,1
3206,Brunswick St,24,9,2020,3
3206,Brunswick St,25,9,2020,1
3206,Brunswick St,26,9,2020,1
3206,Brunswick St,27,9,2019,1
3206,Brunswick St,27,9,2020,1
3206,Brunswick St,29,9,2019,1
3206,Brunswick St,30,9,2020,2
3206,Christ Hospital,1,10,2020,1
3206,Christ Hospital,2,10,2020,2
3206,Christ Hospital,3,9,2020,2
3206,Christ Hospital,4,9,2020,1
3206,Christ Hospital,6,9,2019,1
3206,Christ Hospital,6,9,2020,1
3206,Christ Hospital,8,9,2020,2
3206,Christ Hospital,9,9,2019,1
3206,Christ Hospital,9,9,2020,1
3206,Christ Hospital,10,9,2020,1
3206,Christ Hospital,11,9,2019,1
3206,Christ Hospital,12,9,2020,1
3206,Christ Hospital,13,9,2019,1
3206,Christ Hospital,15,9,2020,1
3206,Christ Hospital,18,9,2019,2
3206,Christ Hospital,20,9,2019,1
3206,Christ Hospital,21,9,2019,3
3206,Christ Hospital,23,9,2020,1
3206,Christ Hospital,24,9,2019,1
3206,Christ Hospital,25,9,2019,3
3206,Christ Hospital,26,9,2019,2
3206,Christ Hospital,30,9,2019,2
3206,City Hall,5,9,2020,1
3206,City Hall,5,10,2020,1
3206,City Hall,10,9,2020,2
3206,City Hall,11,9,2019,2
3206,City Hall,27,9,2019,1
3206,Columbus Dr at Exchange Pl,1,9,2020,1
3206,Columbus Dr at Exchange Pl,1,10,2020,1
3206,Columbus Dr at Exchange Pl,2,9,2020,2
3206,Columbus Dr at Exchange Pl,2,10,2020,1
3206,Columbus Dr at Exchange Pl,3,10,2020,1
3206,Columbus Dr at Exchange Pl,6,9,2020,3
3206,Columbus Dr at Exchange Pl,6,10,2020,1
3206,Columbus Dr at Exchange Pl,7,9,2019,1
3206,Columbus Dr at Exchange Pl,7,10,2020,2
3206,Columbus Dr at Exchange Pl,8,9,2020,2
3206,Columbus Dr at Exchange Pl,8,10,2020,1
3206,Columbus Dr at Exchange Pl,9,9,2020,1
3206,Columbus Dr at Exchange Pl,9,10,2020,1
3206,Columbus Dr at Exchange Pl,10,9,2020,1
3206,Columbus Dr at Exchange Pl,12,9,2020,2
3206,Columbus Dr at Exchange Pl,14,9,2020,1
3206,Columbus Dr at Exchange Pl,15,9,2020,2
3206,Columbus Dr at Exchange Pl,16,9,2020,4
3206,Columbus Dr at Exchange Pl,17,9,2020,2
3206,Columbus Dr at Exchange Pl,19,9,2020,1
3206,Columbus Dr at Exchange Pl,20,9,2020,1
3206,Columbus Dr at Exchange Pl,21,9,2020,1
3206,Columbus Dr at Exchange Pl,22,9,2020,2
3206,Columbus Dr at Exchange Pl,23,9,2020,1
3206,Columbus Dr at Exchange Pl,24,9,2020,2
3206,Columbus Dr at Exchange Pl,25,9,2020,1
3206,Columbus Dr at Exchange Pl,26,9,2020,1
3206,Columbus Dr at Exchange Pl,27,9,2019,1
3206,Columbus Dr at Exchange Pl,28,9,2019,1
3206,Columbus Dr at Exchange Pl,28,9,2020,1
3206,Columbus Dr at Exchange Pl,29,9,2019,1
3206,Columbus Dr at Exchange Pl,30,9,2020,1
3206,Columbus Drive,1,9,2020,1
3206,Columbus Drive,3,9,2020,3
3206,Columbus Drive,7,10,2020,1
3206,Columbus Drive,11,9,2020,1
3206,Columbus Drive,16,9,2019,1
3206,Columbus Drive,17,9,2020,1
3206,Columbus Drive,22,9,2020,1
3206,Columbus Drive,25,9,2020,1
3206,Columbus Drive,26,9,2020,1
3206,Columbus Drive,29,9,2020,1
3206,Communipaw & Berry Lane,10,10,2020,1
3206,Communipaw & Berry Lane,25,9,2019,3
3206,Dey St,1,9,2020,1
3206,Dey St,4,9,2020,1
3206,Dey St,10,9,2019,1
3206,Dixon Mills,6,10,2020,1
3206,Dixon Mills,24,9,2019,1
3206,Essex Light Rail,3,10,2020,1
3206,Essex Light Rail,6,10,2020,1
3206,Fairmount Ave,1,9,2020,1
3206,Fairmount Ave,4,9,2020,2
3206,Fairmount Ave,6,9,2019,1
3206,Fairmount Ave,8,9,2020,1
3206,Fairmount Ave,16,9,2020,1
3206,Fairmount Ave,25,9,2019,1
3206,Fairmount Ave,29,9,2020,2
3206,Glenwood Ave,3,9,2020,1
3206,Glenwood Ave,4,9,2020,1
3206,Glenwood Ave,5,9,2020,2
3206,Glenwood Ave,7,9,2020,2
3206,Glenwood Ave,10,9,2020,1
3206,Glenwood Ave,11,9,2020,1
3206,Glenwood Ave,12,9,2020,1
3206,Glenwood Ave,16,9,2020,1
3206,Glenwood Ave,20,9,2020,1
3206,Grand St,4,9,2019,1
3206,Grand St,6,10,2020,1
3206,Grand St,8,9,2020,1
3206,Grand St,9,9,2020,1
3206,Grand St,15,9,2019,1
3206,Grand St,19,9,2020,1
3206,Grand St,21,9,2020,1
3206,Grand St,28,9,2020,1
3206,Grove St PATH,2,9,2020,1
3206,Grove St PATH,2,10,2020,1
3206,Grove St PATH,3,9,2019,1
3206,Grove St PATH,3,9,2020,2
3206,Grove St PATH,3,10,2020,1
3206,Grove St PATH,4,9,2019,1
3206,Grove St PATH,4,9,2020,2
3206,Grove St PATH,5,10,2020,2
3206,Grove St PATH,6,10,2020,1
3206,Grove St PATH,9,10,2020,1
3206,Grove St PATH,10,9,2020,1
3206,Grove St PATH,12,9,2020,1
3206,Grove St PATH,13,9,2019,1
3206,Grove St PATH,13,9,2020,4
3206,Grove St PATH,15,9,2020,2
3206,Grove St PATH,18,9,2020,2
3206,Grove St PATH,20,9,2020,1
3206,Grove St PATH,22,9,2019,1
3206,Grove St PATH,23,9,2019,1
3206,Grove St PATH,25,9,2020,1
3206,Grove St PATH,26,9,2020,1
3206,Grove St PATH,27,9,2020,2
3206,Grove St PATH,28,9,2019,1
3206,Grove St PATH,30,9,2020,2
3206,Hamilton Park,1,10,2020,1
3206,Hamilton Park,3,9,2020,2
3206,Hamilton Park,4,9,2019,1
3206,Hamilton Park,5,9,2019,1
3206,Hamilton Park,6,9,2020,3
3206,Hamilton Park,6,10,2020,1
3206,Hamilton Park,7,9,2019,1
3206,Hamilton Park,7,9,2020,2
3206,Hamilton Park,7,10,2020,1
3206,Hamilton Park,9,9,2019,1
3206,Hamilton Park,9,9,2020,2
3206,Hamilton Park,9,10,2020,3
3206,Hamilton Park,10,9,2019,1
3206,Hamilton Park,11,10,2020,1
3206,Hamilton Park,12,9,2019,2
3206,Hamilton Park,12,9,2020,2
3206,Hamilton Park,13,9,2019,1
3206,Hamilton Park,13,9,2020,1
3206,Hamilton Park,14,9,2020,2
3206,Hamilton Park,15,9,2019,3
3206,Hamilton Park,15,9,2020,1
3206,Hamilton Park,16,9,2020,2
3206,Hamilton Park,17,9,2020,1
3206,Hamilton Park,18,9,2020,1
3206,Hamilton Park,19,9,2020,2
3206,Hamilton Park,20,9,2019,2
3206,Hamilton Park,20,9,2020,2
3206,Hamilton Park,21,9,2020,1
3206,Hamilton Park,23,9,2020,1
3206,Hamilton Park,25,9,2020,2
3206,Hamilton Park,27,9,2019,1
3206,Hamilton Park,29,9,2019,1
3206,Hamilton Park,29,9,2020,1
3206,Harborside,1,9,2019,1
3206,Harborside,1,10,2020,1
3206,Harborside,3,9,2020,2
3206,Harborside,3,10,2020,1
3206,Harborside,5,9,2019,2
3206,Harborside,5,10,2020,1
3206,Harborside,7,9,2020,1
3206,Harborside,8,9,2020,1
3206,Harborside,9,10,2020,1
3206,Harborside,12,9,2019,1
3206,Harborside,15,9,2019,1
3206,Harborside,15,9,2020,1
3206,Harborside,25,9,2020,1
3206,Harborside,28,9,2020,1
3206,Heights Elevator,1,10,2020,1
3206,Heights Elevator,2,9,2020,1
3206,Heights Elevator,3,9,2020,2
3206,Heights Elevator,4,9,2020,1
3206,Heights Elevator,5,9,2019,1
3206,Heights Elevator,6,10,2020,1
3206,Heights Elevator,7,9,2020,1
3206,Heights Elevator,7,10,2020,1
3206,Heights Elevator,8,10,2020,1
3206,Heights Elevator,10,10,2020,1
3206,Heights Elevator,11,9,2020,1
3206,Heights Elevator,12,9,2020,1
3206,Heights Elevator,17,9,2020,1
3206,Heights Elevator,18,9,2020,1
3206,Heights Elevator,19,9,2020,2
3206,Heights Elevator,22,9,2020,1
3206,Heights Elevator,23,9,2020,1
3206,Heights Elevator,24,9,2020,2
3206,Heights Elevator,25,9,2019,3
3206,Heights Elevator,26,9,2020,1
3206,Heights Elevator,28,9,2019,1
3206,Heights Elevator,29,9,2019,1
3206,Heights Elevator,29,9,2020,1
3206,Heights Elevator,30,9,2020,1
3206,Hilltop,1,9,2020,2
3206,Hilltop,2,9,2019,1
3206,Hilltop,2,9,2020,1
3206,Hilltop,2,10,2020,1
3206,Hilltop,3,9,2020,1
3206,Hilltop,3,10,2020,1
3206,Hilltop,4,9,2020,5
3206,Hilltop,6,9,2019,1
3206,Hilltop,6,9,2020,3
3206,Hilltop,7,9,2020,2
3206,Hilltop,9,9,2020,1
3206,Hilltop,9,10,2020,1
3206,Hilltop,11,9,2019,1
3206,Hilltop,12,9,2020,4
3206,Hilltop,13,9,2019,1
3206,Hilltop,13,9,2020,2
3206,Hilltop,14,9,2020,1
3206,Hilltop,15,9,2020,2
3206,Hilltop,16,9,2020,1
3206,Hilltop,18,9,2019,1
3206,Hilltop,18,9,2020,2
3206,Hilltop,19,9,2020,1
3206,Hilltop,20,9,2020,5
3206,Hilltop,21,9,2019,1
3206,Hilltop,21,9,2020,1
3206,Hilltop,23,9,2020,1
3206,Hilltop,24,9,2019,1
3206,Hilltop,25,9,2020,1
3206,Hilltop,27,9,2020,1
3206,Hilltop,30,9,2020,1
3206,Hoboken Ave at Monmouth St,1,10,2020,1
3206,Hoboken Ave at Monmouth St,6,9,2020,1
3206,Hoboken Ave at Monmouth St,6,10,2020,1
3206,Hoboken Ave at Monmouth St,10,10,2020,2
3206,Hoboken Ave at Monmouth St,11,9,2020,1
3206,Hoboken Ave at Monmouth St,12,9,2019,1
3206,Hoboken Ave at Monmouth St,12,9,2020,1
3206,Hoboken Ave at Monmouth St,19,9,2020,1
3206,Hoboken Ave at Monmouth St,21,9,2019,1
3206,Hoboken Ave at Monmouth St,22,9,2019,1
3206,Hoboken Ave at Monmouth St,24,9,2019,1
3206,Hoboken Ave at Monmouth St,24,9,2020,1
3206,Hoboken Ave at Monmouth St,28,9,2020,1
3206,Hoboken Ave at Monmouth St,30,9,2019,1
3206,Hoboken Ave at Monmouth St,30,9,2020,1
3206,JC Medical Center,1,9,2020,1
3206,JC Medical Center,2,9,2020,1
3206,JC Medical Center,4,9,2020,2
3206,JC Medical Center,6,9,2020,1
3206,JC Medical Center,8,9,2020,1
3206,JC Medical Center,11,9,2019,1
3206,JC Medical Center,12,9,2020,1
3206,JC Medical Center,14,9,2020,1
3206,JC Medical Center,16,9,2020,1
3206,JC Medical Center,17,9,2019,1
3206,JC Medical Center,21,9,2020,1
3206,JC Medical Center,23,9,2020,2
3206,JC Medical Center,24,9,2020,1
3206,JC Medical Center,27,9,2020,1
3206,JC Medical Center,30,9,2019,1
3206,JC Medical Center,30,9,2020,2
3206,Jackson Square,4,9,2020,1
3206,Jackson Square,24,9,2019,1
3206,Jackson Square,28,9,2019,2
3206,Jersey & 3rd,1,9,2019,1
3206,Jersey & 3rd,2,9,2020,1
3206,Jersey & 3rd,4,10,2020,1
3206,Jersey & 3rd,6,9,2020,1
3206,Jersey & 3rd,12,9,2019,1
3206,Jersey & 3rd,13,9,2020,1
3206,Jersey & 3rd,14,9,2019,2
3206,Jersey & 3rd,16,9,2020,1
3206,Jersey & 3rd,19,9,2020,1
3206,Jersey & 3rd,23,9,2019,1
3206,Jersey & 3rd,23,9,2020,1
3206,Jersey & 3rd,24,9,2019,1
3206,Jersey & 3rd,24,9,2020,1
3206,Jersey & 3rd,25,9,2020,1
3206,Jersey & 3rd,26,9,2020,1
3206,Jersey & 3rd,27,9,2020,1
3206,Jersey & 6th St,5,10,2020,1
3206,Jersey & 6th St,6,9,2019,1
3206,Jersey & 6th St,7,9,2020,1
3206,Jersey & 6th St,11,9,2020,1
3206,Jersey & 6th St,17,9,2019,1
3206,Jersey & 6th St,20,9,2020,1
3206,Jersey & 6th St,25,9,2019,1
3206,Jersey & 6th St,27,9,2020,1
3206,Journal Square,1,9,2019,1
3206,Journal Square,4,9,2020,1
3206,Journal Square,5,10,2020,1
3206,Journal Square,6,9,2020,1
3206,Journal Square,8,9,2019,2
3206,Journal Square,8,9,2020,1
3206,Journal Square,9,10,2020,1
3206,Journal Square,10,9,2020,1
3206,Journal Square,20,9,2020,1
3206,Journal Square,21,9,2020,1
3206,Journal Square,22,9,2020,1
3206,Journal Square,27,9,2019,2
3206,Lafayette Park,7,9,2020,1
3206,Lafayette Park,11,9,2020,1
3206,Lafayette Park,24,9,2020,1
3206,Leonard Gordon Park,8,9,2019,1
3206,Liberty Light Rail,1,9,2020,1
3206,Liberty Light Rail,2,10,2020,3
3206,Liberty Light Rail,3,9,2020,1
3206,Liberty Light Rail,4,9,2020,1
3206,Liberty Light Rail,5,9,2020,1
3206,Liberty Light Rail,6,9,2020,2
3206,Liberty Light Rail,11,9,2020,2
3206,Liberty Light Rail,12,9,2020,1
3206,Liberty Light Rail,23,9,2019,1
3206,Liberty Light Rail,24,9,2020,1
3206,Lincoln Park,1,9,2019,1
3206,Lincoln Park,3,9,2020,1
3206,Lincoln Park,5,9,2020,2
3206,Lincoln Park,6,9,2020,3
3206,Lincoln Park,8,10,2020,1
3206,Lincoln Park,9,10,2020,2
3206,Lincoln Park,12,9,2020,2
3206,Lincoln Park,14,9,2020,3
3206,Lincoln Park,17,9,2019,1
3206,Lincoln Park,22,9,2020,2
3206,Lincoln Park,24,9,2020,1
3206,Lincoln Park,25,9,2019,1
3206,Lincoln Park,25,9,2020,1
3206,Manila & 1st,4,9,2020,1
3206,Manila & 1st,6,9,2020,1
3206,Manila & 1st,6,10,2020,1
3206,Manila & 1st,8,9,2019,2
3206,Manila & 1st,17,9,2020,1
3206,Manila & 1st,18,9,2020,1
3206,Manila & 1st,23,9,2019,1
3206,Manila & 1st,24,9,2020,2
3206,Manila & 1st,26,9,2020,1
3206,Marin Light Rail,3,10,2020,1
3206,Marin Light Rail,6,9,2019,1
3206,Marin Light Rail,8,9,2020,1
3206,Marin Light Rail,8,10,2020,1
3206,Marin Light Rail,10,9,2020,1
3206,Marin Light Rail,12,9,2019,1
3206,Marin Light Rail,12,10,2020,1
3206,Marin Light Rail,14,9,2020,1
3206,Marin Light Rail,21,9,2020,2
3206,Marin Light Rail,22,9,2020,2
3206,Marin Light Rail,23,9,2020,1
3206,Marin Light Rail,30,9,2019,1
3206,McGinley Square,2,9,2020,1
3206,McGinley Square,4,9,2020,1
3206,McGinley Square,6,9,2020,2
3206,McGinley Square,6,10,2020,1
3206,McGinley Square,8,9,2020,2
3206,McGinley Square,15,9,2019,1
3206,McGinley Square,19,9,2019,1
3206,McGinley Square,20,9,2020,1
3206,McGinley Square,22,9,2019,1
3206,McGinley Square,24,9,2019,1
3206,McGinley Square,25,9,2019,1
3206,Monmouth and 6th,4,9,2020,1
3206,Monmouth and 6th,4,10,2020,1
3206,Monmouth and 6th,17,9,2020,2
3206,Monmouth and 6th,20,9,2020,1
3206,Monmouth and 6th,21,9,2020,1
3206,Monmouth and 6th,23,9,2019,1
3206,Monmouth and 6th,24,9,2020,1
3206,Monmouth and 6th,25,9,2020,1
3206,Monmouth and 6th,27,9,2019,1
3206,Monmouth and 6th,28,9,2020,1
3206,Montgomery St,1,10,2020,1
3206,Montgomery St,3,9,2019,1
3206,Montgomery St,4,9,2019,1
3206,Montgomery St,4,9,2020,3
3206,Montgomery St,5,9,2020,1
3206,Montgomery St,6,9,2020,2
3206,Montgomery St,8,10,2020,1
3206,Montgomery St,9,9,2020,1
3206,Montgomery St,11,9,2019,1
3206,Montgomery St,13,9,2019,1
3206,Montgomery St,14,9,2020,1
3206,Montgomery St,16,9,2020,1
3206,Montgomery St,18,9,2019,1
3206,Montgomery St,18,9,2020,1
3206,Montgomery St,19,9,2019,1
3206,Montgomery St,20,9,2019,1
3206,Montgomery St,23,9,2019,1
3206,Montgomery St,24,9,2019,1
3206,Montgomery St,25,9,2019,2
3206,Montgomery St,25,9,2020,1
3206,Montgomery St,26,9,2019,1
3206,Montgomery St,28,9,2019,1
3206,Montgomery St,28,9,2020,1
3206,Morris Canal,1,9,2019,1
3206,Morris Canal,1,10,2020,1
3206,Morris Canal,2,9,2019,1
3206,Morris Canal,2,10,2020,1
3206,Morris Canal,12,9,2020,1
3206,Morris Canal,17,9,2019,1
3206,Newark Ave,2,9,2020,1
3206,Newark Ave,2,10,2020,1
3206,Newark Ave,3,9,2020,2
3206,Newark Ave,4,9,2020,1
3206,Newark Ave,5,9,2019,1
3206,Newark Ave,5,9,2020,1
3206,Newark Ave,6,9,2019,1
3206,Newark Ave,7,10,2020,1
3206,Newark Ave,8,9,2019,1
3206,Newark Ave,8,9,2020,1
3206,Newark Ave,8,10,2020,1
3206,Newark Ave,9,9,2019,2
3206,Newark Ave,9,10,2020,1
3206,Newark Ave,10,9,2020,1
3206,Newark Ave,10,10,2020,1
3206,Newark Ave,13,9,2019,1
3206,Newark Ave,16,9,2019,2
3206,Newark Ave,16,9,2020,1
3206,Newark Ave,17,9,2019,1
3206,Newark Ave,17,9,2020,1
3206,Newark Ave,18,9,2020,1
3206,Newark Ave,20,9,2019,1
3206,Newark Ave,21,9,2019,3
3206,Newark Ave,21,9,2020,1
3206,Newark Ave,25,9,2019,2
3206,Newark Ave,25,9,2020,1
3206,Newark Ave,27,9,2019,1
3206,Newark Ave,28,9,2019,1
3206,Newark Ave,30,9,2019,1
3206,Newport PATH,1,9,2019,1
3206,Newport PATH,2,9,2019,1
3206,Newport PATH,2,9,2020,2
3206,Newport PATH,3,9,2019,1
3206,Newport PATH,3,9,2020,1
3206,Newport PATH,3,10,2020,1
3206,Newport PATH,4,9,2019,1
3206,Newport PATH,4,10,2020,1
3206,Newport PATH,5,9,2019,2
3206,Newport PATH,6,10,2020,1
3206,Newport PATH,7,9,2019,1
3206,Newport PATH,7,9,2020,1
3206,Newport PATH,7,10,2020,1
3206,Newport PATH,8,9,2019,1
3206,Newport PATH,10,9,2019,1
3206,Newport PATH,12,9,2019,1
3206,Newport PATH,13,10,2020,2
3206,Newport PATH,14,9,2019,1
3206,Newport PATH,14,9,2020,1
3206,Newport PATH,15,9,2019,2
3206,Newport PATH,15,9,2020,2
3206,Newport PATH,16,9,2020,1
3206,Newport PATH,17,9,2020,1
3206,Newport PATH,18,9,2019,1
3206,Newport PATH,19,9,2019,1
3206,Newport PATH,20,9,2019,1
3206,Newport PATH,20,9,2020,1
3206,Newport PATH,22,9,2020,1
3206,Newport PATH,23,9,2019,1
3206,Newport PATH,23,9,2020,1
3206,Newport PATH,24,9,2019,1
3206,Newport PATH,24,9,2020,1
3206,Newport PATH,25,9,2019,2
3206,Newport PATH,26,9,2019,1
3206,Newport PATH,27,9,2019,1
3206,Newport PATH,27,9,2020,2
3206,Newport PATH,28,9,2020,2
3206,Newport PATH,29,9,2019,2
3206,Newport PATH,29,9,2020,1
3206,Newport PATH,30,9,2020,1
3206,Newport Pkwy,1,10,2020,2
3206,Newport Pkwy,2,10,2020,1
3206,Newport Pkwy,3,9,2020,1
3206,Newport Pkwy,3,10,2020,1
3206,Newport Pkwy,4,10,2020,1
3206,Newport Pkwy,5,9,2019,1
3206,Newport Pkwy,5,10,2020,1
3206,Newport Pkwy,6,9,2019,1
3206,Newport Pkwy,6,10,2020,2
